family,genus,mobility,substrate,feeding,fixation,functional_reference,FGnum,min,org,base_op_s,base,base_mid,top_op_s,top,top_mid,op_base,op_base_mid,op_top_mid,op_top,gen_laztax,age,gen.surv,known_fossil_record
Veneridae,Cyprimeria,mobile,shallow_infaunal_siphonate,suspension,unattached,"large (to 110 mm), compressed, but shallow pallial sinus, ""probably shallow"" in Malchus et al. 1994",3,1,3,Aptian,126.3,119.65,Bartonian,37.8,39.5,126.3,119.65,39.5,37.8,FALSE,Maas,S,yes
Veneridae,Dorisca,mobile,shallow_infaunal_siphonate,suspension,unattached,taken to be shallow bec of small size (max 11.3 mm),3,NA,NA,Piacenzian,3.6,3.095,Recent,0,0,3.6,3.095,0,0,FALSE,Rec,R,yes
Veneridae,Dosina,mobile,shallow_infaunal_siphonate,suspension,unattached,"biv3d meshid 744 shows sinus not extending past posterior muscle, taken to be shallow even though large body size [66mm]",3,NA,NA,Priabonian_lower,37.8,36.825,Recent,0,0,37.8,36.825,0,0,FALSE,Rec,R,yes
Veneridae,Dosinella,mobile,deep_infaunal_siphonate,suspension,unattached,"compressed, some large, taken to be deep like Dosinia s.s.; sinus extends 2/3 total body length and sizes typically 50-60mm",5,NA,NA,Chattian_upper,25.57,24.3,Recent,0,0,25.57,24.3,0,0,FALSE,Rec,R,yes
Veneridae,Dosinia,mobile,deep_infaunal_siphonate,suspension,unattached,"Stanley 1970 (9-10 cm); but Leonard-Pingel & Jackson 2013, Huber 2015 say shallow; Kondo 1987 has D. elegans (jun syn D. concentrica) with burrowing depth of 1.5 times 100mm shell length",5,NA,NA,Chattian_upper,25.57,24.3,Recent,0,0,25.57,24.3,0,0,FALSE,Rec,R,yes
Veneridae,Dosiniopsis,mobile,shallow_infaunal_siphonate,suspension,unattached,"Aberhan 1994; moderate size (to 40 mm), inflated, ""moderately deep"" pallial sinus (Speden 1970)",3,1,3,Campanian_upper,75.93,74.015,Ypresian,47.8,51.9,75.93,74.015,51.9,47.8,FALSE,Maas,S,yes
Veneridae,Dosinorbis,mobile,deep_infaunal_siphonate,suspension,unattached,"large (up to 89 mm), deep pallial sinus, compressed, some large, taken to be deep like Dosinia s.s.",5,NA,NA,Messinian,7.25,6.29,Recent,0,0,7.25,6.29,0,0,FALSE,Rec,R,yes
Veneridae,Egelicalva,mobile,shallow_infaunal_siphonate,suspension,unattached,"trigonal, inflated, pallial sinus linguiform (Saul & Popenoe 1992:26), who say deeper pallial sinus than Trigonocallista for E. bowersiana. For E. byblidis, E. nitida, E. taffi, E. buttensis, E. crassa, sinus extends to mid valve length (shell lengths to ~50-60mm, up to 100 for crassa). Sinus extending 2/5ths valve length in E. spissa and E. bowersiana (valve length to 40mm and 70mm respectively); assume genus is predominately shallow burrowing",3,1,3,Albian_lower,113,110.915,Maastrichtian_upper,66,67.5,113,110.915,67.5,66,FALSE,Maas,V,yes
Veneridae,Egesta,mobile,shallow_infaunal_siphonate,suspension,unattached,"biv3d meshid 2623 E. solida shows sinus extending more than half of the shell length, with sp up to 80mm in length, so taken to be deep",3,NA,NA,Chattian,28.1,25.565,Recent,0,0,28.1,25.565,0,0,FALSE,Rec,R,yes
Veneridae,Eucallista,mobile,deep_infaunal_siphonate,suspension,unattached,"biv3d meshid 152 E. purpurata shows sinus extending more than half of the shell length, with sp up to 80mm in length, so taken to be deep",5,NA,NA,Aquitanian-Burdigalian,23.03,19.5,Recent,0,0,23.03,19.5,0,0,FALSE,Rec,R,yes
Veneridae,Eumarcia,mobile,shallow_infaunal_siphonate,suspension,unattached,"Huber 2015 - shallow; figured specimens in Marwick 1927 (Fig. 180 & 183) show sinus extending ~1/3 total body length (spp up to 90mm), so confirm shallow infaunal siphonate call, despite subgenus Atamarcia being deep infaunal given relatively large sinus",3,NA,NA,Burdigalian_upper,18.21,17.09,Recent,0,0,18.21,17.09,0,0,FALSE,Rec,R,yes
Veneridae,Eurhomalea,mobile,deep_infaunal_siphonate,suspension,unattached,deep - Huber 2015 Excel file; siphon extends to just under midline in biv3d meshid 379 E. rufa,5,NA,NA,Pleistocene_lower,2,1,Recent,0,0,2,1,0,0,FALSE,Rec,R,yes
Veneridae,Eutivela,mobile,shallow_infaunal_siphonate,suspension,unattached,taken to be shallow-burrower like Tivela s.s.; sinus on biv3d meshid 705 E. dentaria extends to 1/4 shell length (of 66mm),3,NA,NA,Messinian_lower,7.25,6.77,Recent,0,0,7.25,6.77,0,0,FALSE,Rec,R,yes
Veneridae,Ezocallista,mobile,deep_infaunal_siphonate,suspension,unattached,"taken to be deep burrowing bec other, equally large relatives are (e.g. Saxidomus); biv3d meshid 2649 E. brevisiphonata shows sinus to 1/4 total shell length (up to 150mm), so potentially deep burrower (despite specific epithet)",5,NA,NA,Aquitanian,23.03,21.735,Recent,0,0,23.03,21.735,0,0,FALSE,Rec,R,yes
Veneridae,Fallartemis,mobile,shallow_infaunal_siphonate,suspension,unattached,biv3d meshid 429 F. lambata shows sinus to midline (shell length 35 mm) so taken to be shallow,3,NA,NA,Chattian_lower,28.1,26.835,Recent,0,0,28.1,26.835,0,0,FALSE,Rec,R,yes
Veneridae,Gafrarium,mobile,shallow_infaunal_siphonate,suspension,unattached,Southern Synthesis p. 358; siphons short acc to Sartori et al. 2008,3,NA,NA,Burdigalian_lower,20,19,Recent,0,0,20,19,0,0,FALSE,Rec,R,yes
Veneridae,Gemma,mobile,shallow_infaunal_siphonate,suspension,unattached,Narchi 1971,3,NA,NA,Lutetian_upper,44.5,42.85,Recent,0,0,44.5,42.85,0,0,FALSE,Rec,R,yes
Veneridae,Gilbertharrisella,mobile,shallow_infaunal_siphonate,suspension,unattached,"Large (57mm), inflated, thick, heavy shell, small pallial sinus (Hodson et al. 1927)",3,1,3,Campanian,83.6,77.85,Maastrichtian,66,69.1,83.6,77.85,69.1,66,FALSE,Maas,V,yes
Veneridae,Globivenus,mobile,shallow_infaunal_siphonate,suspension,unattached,"most species around 50mm, so taken to be shallow",3,NA,NA,Rupelian_lower,33.9,32.45,Recent,0,0,33.9,32.45,0,0,FALSE,Rec,R,yes
Veneridae,Gomphina,mobile,shallow_infaunal_siphonate,suspension,unattached,"largest species up to 40mm, but most 20mm, taken to be shallow",3,NA,NA,Zanclean,5.33,4.465,Recent,0,0,5.33,4.465,0,0,FALSE,Rec,R,yes
Veneridae,Gouldia,mobile,shallow_infaunal_siphonate,suspension,unattached,Huber 2015 Excel file; siphons short acc to Sartori et al. 2008; species less than 20mm,3,NA,NA,Selandian,61.6,60.4,Recent,0,0,61.6,60.4,0,0,FALSE,Rec,R,yes
Veneridae,Gouldiopa,mobile,shallow_infaunal_siphonate,suspension,unattached,taken to be shallow bec of small size (max 8 mm),3,NA,NA,NA,0,0,NA,0,0,0,0,0,0,FALSE,Rec,R,no
Veneridae,Granicorium,mobile,shallow_infaunal_siphonate,suspension,unattached,no pallial sinus - Southern Synthesis p. 360,3,NA,NA,NA,0,0,NA,0,0,0,0,0,0,FALSE,Rec,R,no
Veneridae,Humilaria,mobile,shallow_infaunal_siphonate,suspension,unattached,"Southern Synthesis p. 358; biv3d meshid 457 H. kennerleyi shows sinus 1/4 total shell length, species to 95mm, so shallow",3,NA,NA,Pliocene,5.33,3.96,Recent,0,0,5.33,3.96,0,0,FALSE,Rec,R,yes
Veneridae,Hyphantosoma,mobile,shallow_infaunal_siphonate,suspension,unattached,"""Pallial sinus shallow"" - Coan & V-S 2012; confirmed in biv3d specs, largest observed is H. spoori but only to ~1/3 total shell length, which is ~30mm",3,NA,NA,Rupelian_lower,33.9,32.45,Recent,0,0,33.9,32.45,0,0,FALSE,Rec,R,yes
Veneridae,Hysteroconcha,mobile,shallow_infaunal_siphonate,suspension,unattached,"most species ~50mm in length, largest up to 100mm (as H. lupanaria, which has sinus extending just beyond the midline, suggesting large siphon, but prominent posterior spines known to be exposed at the sediment-water interface).",3,NA,NA,Tortonian,11.63,9.44,Recent,0,0,11.63,9.44,0,0,FALSE,Rec,R,yes
Veneridae,Iliochione,mobile,shallow_infaunal_siphonate,suspension,unattached,pallial sinus shallow - Coan & V-S 2012; sinus barely extending beyond the posterior muscle scar in I. subrugosa biv3d meshid 522,3,NA,NA,Pliocene,5,4,Recent,0,0,5,4,0,0,FALSE,Rec,R,yes
Veneridae,Irus,immobile,nestler,suspension,byssate,"byssate nestler from Bieler et al. 2005:178; Huber descr many species as nestling in rock crevices, and I. irus as nestling and byssate; Morton 1983 deep description, shows retention of byssus as adult, notes deep pallial sinus, which is unusual for a rocky shore nestler",27,NA,NA,Aquitanian,23,22,Recent,0,0,23,22,0,0,FALSE,Rec,R,yes
Veneridae,Irusella,immobile,nestler,suspension,byssate,"Huber 2015 as nestling in rock crevices; Morris et al. 1981:374 nestling in crevices and empty pholad burrows, among fouling organisms and pilons on shelfs and bays. No evidence in Coan & Valentich-Scott or other sources that a byssus is used in attaching to surfaces. Hertlein & Grant, who desribed genus, do not mention a byssus. Venerid nestlers taken to be byssate, see Bieler et al. 2005:191.",27,NA,NA,Tortonian,11.63,9.44,Recent,0,0,11.63,9.44,0,0,FALSE,Rec,R,yes
Veneridae,Katelysia,mobile,shallow_infaunal_siphonate,suspension,unattached,"Bellchambers 1998:19 ""Katelysia scalarina is the most abundant macrobenthic species within the top 5 cm of the sediment of the tidal flat""; Roberts 1981:34 ""Katelysia has short siphons so that burrowing is likely to stop soon after the animal is covered.""species 40-60mm in length, pallial sinus very short, not extending beyond the posterior muscle scar in K. rhytiphora biv3d meshid 595",3,NA,NA,Selandian-Thanetian,61.6,58.8,Recent,0,0,61.6,58.8,0,0,FALSE,Rec,R,yes
Veneridae,Kereia,mobile,deep_infaunal_siphonate,suspension,unattached,"pallial sinus extending just beyond midline in K. grey biv3d meshid 1103, species to 52mm; deep burrower - Kondo 1997:96 (est 5-15 cm) ""Four out of five conjoined specimens of Dosinia (Kereia) greyi were found in life orientation in the MCS and the HST. The deep pallial sinus, more than half of the shell length, suggests a deep burrowing habit for this species. On the basis of the established relation between pallial sinus depth and burrowing depth (Kondo, 1987), this bivalve is inferred to burrow to 2-4 times its shell length, that is 5-15 cm for specimens of the common size.""",5,NA,NA,Danian_upper,63.8,62.7,Recent,0,0,63.8,62.7,0,0,FALSE,Rec,R,yes
Veneridae,Kyrina,mobile,shallow_infaunal_siphonate,suspension,unattached,"taken to be shallow bec of small size (16.5-31.5 mm); Oliver et al. 2023:523 ""a burrower in mud""; Huber 2015 Excel Kyrina rubiginosa (A. Adams & Angas 1864) as burrower in oozy mud and clays; sinus extending 2/3 of shell length in K. kyrina, but larger K. granulifera only has sinus extending to midline.",3,NA,NA,NA,0,0,NA,0,0,0,0,0,0,FALSE,Rec,R,no
Veneridae,Laevicirce,mobile,shallow_infaunal_siphonate,suspension,unattached,taken to be shallow bec of small size (max 6.9 mm),3,NA,NA,Pliocene,5.33,3.96,Recent,0,0,5.33,3.96,0,0,FALSE,Rec,R,yes
Veneridae,Lajonkairia,mobile,shallow_infaunal_siphonate,suspension,unattached,"Huber 2010a:751, 2015 Excel file; small ~12mm",3,NA,NA,Aquitanian,23.03,21.735,Recent,0,0,23.03,21.735,0,0,FALSE,Rec,R,yes
Veneridae,Lamelliconcha,mobile,shallow_infaunal_siphonate,suspension,unattached,"species to 40-50mm shell length, with sinus extend to 1/2 or just beyond in many species, but taken to be shallow given body size",3,NA,NA,Selandian,61.6,60.4,Recent,0,0,61.6,60.4,0,0,FALSE,Rec,R,yes
Veneridae,Legumen,mobile,shallow_infaunal_siphonate,suspension,unattached,"elongate, compressed, but surprisingly shallow sinus (""falls considerably short of reaching the anterior end of the [posterior] adductor"" - Stephenson 1941); Aberhan & Kiessling 2015 Supplement",3,1,3,Albian_lower,113,110.915,Maastrichtian_upper,66,67.5,113,110.915,67.5,66,FALSE,Maas,V,yes
Veneridae,Lepidocardia,mobile,shallow_infaunal_siphonate,suspension,unattached,"shell length 20mm in 3D scan of L floridella (Gray 1838), with sinus reaching shell midpoint.",3,NA,NA,Pleistocene,1.81,0.91,Recent,0,0,1.81,0.91,0,0,FALSE,Rec,R,yes
Veneridae,Leukoma,mobile,deep_infaunal_siphonate,suspension,unattached,"Morris et al. 1980:376, Huber 2015 Excel file up to 20 cm (but another sp is 2-5 cm); observed in Lauzier 1997:14 for Protothaca =Leukoma staminea ""Adults in the intertidal zone burrow to a maximum depth of 20 cm (Glude 1978 cited in Chew and Ma 1987) .""",5,NA,NA,Zanclean,5.33,4.465,Recent,0,0,5.33,4.465,0,0,FALSE,Rec,R,yes
Veneridae,Lioconcha,mobile,shallow_infaunal_siphonate,suspension,unattached,"""pallial sinus very shallow"" - Oliver 1992; largest species to 60mm",3,NA,NA,Burdigalian_lower,20.44,19.325,Recent,0,0,20.44,19.325,0,0,FALSE,Rec,R,yes
